symbol,current_price,forward_return_30d,enhanced_rsi_14,enhanced_price_change_20d,enhanced_macd_histogram,enhanced_volume_ratio,volatility,pe_ratio,pb_ratio,roe,debt_to_equity,net_margin,revenue_growth,real_rsi,old_score,improved_score,quintile
CLEAN,1017.5999755859375,-14.823803701692718,34.358615268223275,-4.72802182888327,-0.34730279963464383,0.5388322866235695,1.6958263255714436,40.34893,7.6370597,10.0,0.0015,27.249000000000002,8.4,34.358615268223275,50,45.36000000000001,Q1 (Worst)
COALINDIA,387.95001220703125,-1.3226457510316711,58.333373069801084,1.5841891613611176,-0.20877781018006336,2.484160352458109,0.861029588696508,7.66094,2.2676926,30.575999999999997,0.12976000000000001,23.913,18.5,58.333373069801084,50,82.425,Q5 (Best)
COCHINSHIP,1787.4000244140625,-6.291286487576879,58.73321826602417,-3.5402037553123313,-3.751682900410343,0.35830752023097834,1.9318810268324174,55.803936,8.425369,10.0,0.10044,16.434,38.5,58.73321826602417,50,52.71000000000001,Q1 (Worst)
COFORGE,1791.9000244140625,-1.5689826034344938,63.25103988185919,8.028982693646944,5.5237570250589805,0.7738396422232587,2.039001696269179,55.373917,8.712627,15.033,0.10888,8.158,30.2,63.25103988185919,50,71.925,Q4
COHANCE,741.1500244140625,-18.795878766138923,22.80865855134573,-14.78095734030731,-13.59358136952967,1.8100055919169031,2.6181831868629923,76.25,11.122533,10.0,0.15162,19.174999,138.1,22.80865855134573,50,36.225,Q1 (Worst)
COLPAL,2200.0,-5.994489152259363,50.34964616327108,-0.22459210468622876,1.7005232708413551,0.9227564544059399,1.4063816602216301,45.202385,37.81953,81.97,0.03791,22.558,-6.2,50.34964616327108,50,73.5,Q4
CAMS,3895.10009765625,-4.419411456457125,52.0065923082182,1.8193725697621226,8.762584189155525,1.6868216239756664,1.4181587405209295,41.69896,15.838891,40.825,0.06394999999999999,31.819999999999997,3.2,52.0065923082182,50,75.075,Q4
CONCORDBIO,1468.800048828125,-11.395301194900279,33.28712666777845,-9.361305225046282,-3.3110054527437853,0.5271683060302287,1.879622499198704,43.111244,8.476308,10.0,0.00164,29.968,-5.5,33.28712666777845,50,41.475,Q1 (Worst)
CONCOR,550.0,-1.9782527301567203,68.02272336189344,3.354312650007237,2.4183541811067126,1.046484593822786,1.2493721108487317,32.33392,3.3835535,10.0,0.06899,14.513000000000002,2.4,68.02272336189344,50,78.75,Q5 (Best)
COROMANDEL,2128.5,-7.645244713190638,38.550858808091355,-9.444798978940652,-2.12804914844088,2.075813428295174,2.0306305210412807,26.158289,5.148106,20.782,0.11599,8.392,29.9,38.550858808091355,50,56.175000000000004,Q2
CRAFTSMAN,6843.0,1.0409745293466224,64.34852118305355,0.8028283125874641,23.145909252147156,1.0345675813234207,1.793917041612161,77.60263,5.714338,10.0,0.8259799999999999,3.3369999999999997,55.00000000000001,64.34852118305355,50,62.160000000000004,Q2
CREDITACC,1412.4000244140625,1.7066374361277856,50.41366677841806,0.9289695421752748,5.6701860868830085,2.5562897198620576,2.3699596670419973,168.14287,3.1515179,1.889,2.80714,9.4390005,-8.3,50.41366677841806,50,44.625,Q1 (Worst)
CROMPTON,284.8999938964844,-10.08363944818518,50.569791776253155,-1.4357357106884905,0.7236184926405453,1.4503375554793763,1.0950142403167928,34.87148,5.4104867,10.0,0.12438,6.816,-6.5,50.569791776253155,50,69.3,Q3
CUMMINSIND,4391.5,7.083638137039746,84.22878529693469,11.374587877250825,37.705240178176155,1.0443049428229962,1.1783226944522667,56.796432,16.09917,10.0,0.00392,19.497999999999998,25.5,84.22878529693469,50,69.825,Q4
CYIENT,1163.199951171875,-5.623292202076699,53.38770567930036,-0.15542081025238777,0.7317153243616517,0.8125154240644755,1.6444889761836339,22.485985,2.307703,10.576,0.07224,7.832999999999999,-3.6999999999999997,53.38770567930036,50,82.11,Q5 (Best)
DCMSHRIRAM,1280.300048828125,-2.282696952686634,72.68922749148737,7.900469030133007,10.411018353370272,3.649438410005,2.3348217254248116,27.990818,2.7737157,10.277,0.30055,5.585,10.6,72.68922749148737,50,83.16000000000001,Q5 (Best)
DLF,778.8499755859375,-0.5427148681520556,67.81825671054767,5.92995247683611,1.5457360461034195,1.0763874487464784,1.3177273348806997,44.968243,4.4808617,10.293999,0.04133,47.512,-16.8,67.81825671054767,50,76.33500000000001,Q4
DOMS,2561.5,-1.351771406306737,56.19650062647818,3.0370072405470636,6.287535290543948,0.14171744578116163,2.1268755960514203,74.87577,15.501507,10.0,0.19563,10.236,26.400000000000002,56.19650062647818,50,61.95,Q2
DABUR,502.75,-6.255824828756151,59.32835537633021,1.9053397750464507,0.8461883491087594,1.0370874640824193,1.458629797679583,49.33759,8.141964,16.096,0.11464,14.152999,5.4,59.32835537633021,50,71.4,Q4
DALBHARAT,2079.39990234375,-14.904612625260652,23.973233645865207,-7.458013848883538,-5.79564745700749,0.6176722913174143,1.0456152354016952,34.674,2.204786,6.427,0.39764000000000005,7.853000000000001,10.7,23.973233645865207,50,53.025000000000006,Q1 (Worst)
DATAPATTNS,2750.10009765625,-2.9536293926767287,53.41889122316791,-3.2234174997205662,-10.219297751819692,0.43099724530055933,2.3694242075152587,71.57991,10.208165,15.146999999999998,0.00409,30.489,-4.6,53.41889122316791,50,56.910000000000004,Q2
DEEPAKFERT,1481.199951171875,2.0813198602257064,49.47060577388892,-4.543404151476384,3.435766805823381,1.837926602108985,1.8285270669563445,19.06061,2.9983866,10.0,0.6639700000000001,9.212,16.5,49.47060577388892,50,73.92000000000002,Q4
DEEPAKNTR,1735.5,-4.374897974873115,33.773051944914755,-5.873741509929881,-3.624880241486615,0.5821819068652025,1.0398073517412298,39.07024,4.3927364,11.849,0.23356000000000002,7.582,-12.8,33.773051944914755,50,56.385000000000005,Q2
DELHIVERY,472.95001220703125,-2.3838984092814757,49.61347180919952,2.237355375477365,0.5811846363914102,0.6240729010483237,1.6361266454270922,181.20691,3.750684,10.0,0.15072,2.1960001,5.6000000000000005,49.61347180919952,50,64.47,Q3
DEVYANI,161.89999389648438,-8.773317866187291,49.580678019891174,-2.0627933654773103,0.07368443692414162,1.035249757266808,1.8565286536257017,20.0,17.844152,10.0,2.27318,-0.33999999999999997,11.1,49.580678019891174,50,58.38,Q2
DIVISLAB,6828.0,11.714659685863875,69.62481962481962,17.188706770788638,19.823709508342745,0.9009264807847017,1.6262698158008213,78.55499,12.109153,10.0,0.00027,23.891000000000002,13.8,69.62481962481962,50,65.625,Q3
DIXON,15491.0,-15.492880912116089,19.484240687679076,-9.095710345636993,-63.06973267970761,0.905610919184108,1.8020853102403287,60.22939,20.661499,47.032002,0.29663,3.029,28.799999999999997,19.484240687679076,50,47.775,Q1 (Worst)
LALPATHLAB,3254.300048828125,-0.9466078541439925,52.43098898304955,2.349350511938212,13.4896825594404,1.6555407150699517,1.7994536948775741,50.891182,12.489449,10.0,0.07135,20.288,11.3,52.43098898304955,50,67.095,Q3
DRREDDY,1195.699951171875,-9.601572895461405,33.26640798939158,-4.236747192729826,-7.569002881931158,2.1811075756132743,1.323713865808853,17.008533,2.7767649,17.36,0.16167,17.132998999999998,9.8,33.26640798939158,50,74.76,Q4
EIDPARRY,1058.0,-3.2995134257821745,58.607203680832754,1.1665663226489327,6.230849209350786,1.2229282268959345,1.5751724616749656,18.23509,2.3662076,10.0,0.20911000000000002,3.0769998,29.299999999999997,58.607203680832754,50,85.575,Q5 (Best)
EIHOTEL,395.0,-1.7046176432683888,65.89146507423283,3.3490286196106176,1.3085295662219758,0.23809825160566525,2.7145986074998922,36.305145,5.3550606,10.0,0.05588,23.924999,8.799999999999999,65.89146507423283,50,69.3,Q3
EICHERMOT,7033.5,1.5741208751534408,57.46773202212662,2.2311046511627906,-12.79582241911234,0.8627394652400024,1.1062340675105453,39.990334,9.054699,10.0,0.021509999999999998,24.962,7.8,57.46773202212662,50,66.57000000000001,Q3
ELECON,559.75,-9.997334546592244,54.50338930050937,-7.009692912109985,1.2360926555415404,0.5193726979223415,2.3514929390240717,24.2526,5.595989,25.868999999999996,0.1149,21.593,13.8,54.50338930050937,50,74.025,Q4
ELGIEQUIP,494.95001220703125,-2.154787736476538,63.100088605226645,1.8310924056340956,3.380285984577136,0.9164408261497649,1.916420616584999,43.07659,8.375639,10.0,0.30939,10.151,8.200000000000001,63.100088605226645,50,65.10000000000001,Q3
EMAMILTD,534.4000244140625,-11.243971751699933,48.15653726605383,-4.220806035976994,0.9588501336812136,0.6056577496641089,1.6404583184215722,28.486141,8.645151,10.0,0.03333,21.488,-0.2,48.15653726605383,50,62.160000000000004,Q2
EMCURE,1319.9000244140625,-1.566112284111296,38.57594108055654,-8.040132410521606,-4.925553146069623,1.3341368206599484,1.8176922168079497,33.585243,5.6250215,10.0,0.22035,9.0959996,15.7,38.57594108055654,50,47.775,Q1 (Worst)
ENDURANCE,2861.89990234375,-1.7137216033929827,50.960659595740296,-0.3828883836511691,-9.317488372957593,0.6152198120527204,1.870715410981632,46.89333,7.0410023,10.0,0.16505,7.124999999999999,17.5,50.960659595740296,50,55.650000000000006,Q1 (Worst)
ENGINERSIN,201.2100067138672,-3.007949060578607,53.140484970919985,1.4623615505903,0.445033283461832,0.9678802040157848,1.5447519767581743,20.42741,4.235376,10.0,0.008289999999999999,16.603,39.5,53.140484970919985,50,78.75,Q5 (Best)
ERIS,1599.300048828125,-2.249246825190699,46.731258483772116,-0.49153201740641284,5.040310257284428,1.0300268588396753,1.2410838351660007,56.452526,7.629193,10.0,0.75737,13.168,7.8,46.731258483772116,50,57.96000000000001,Q2
ESCORTS,3863.10009765625,1.802517916159662,75.06144222117484,9.213506473571115,15.466592890049519,0.4899120839963902,1.8152523907051834,34.584602,4.1690273,10.0,0.01015,23.209,8.200000000000001,75.06144222117484,50,77.175,Q4
ETERNAL,323.0,-4.3954434912650715,30.51498926372669,-3.610864184758569,-2.732095044172313,0.6274329288435986,1.4467176041766736,1700.0,9.7309675,0.721,0.10875,0.588,183.20000000000002,30.51498926372669,50,41.160000000000004,Q1 (Worst)
EXIDEIND,383.70001220703125,-9.74949600952961,35.02026267343737,-4.0630077519758405,-1.032861493842721,0.9095961643023913,1.4080687184877463,38.48546,2.3440936,10.0,0.14473,4.8460003,5.800000000000001,35.02026267343737,50,59.010000000000005,Q2
NYKAA,250.4600067138672,1.8419933204560475,38.03214750773793,-1.9111732176755274,-1.7553004015215379,0.7356559521507084,1.866539472738909,927.62964,55.034058,10.0,0.98356,0.954,23.400000000000002,38.03214750773793,50,46.410000000000004,Q1 (Worst)
FEDERALBNK,238.2100067138672,20.04737968371712,85.03476201390481,23.00423536575315,1.338840354017476,1.1596509554661878,1.3448800106811685,14.916093,1.6127416,11.451,0.5,28.993000000000002,2.0,85.03476201390481,50,91.245,Q5 (Best)
FACT,911.0499877929688,-7.840698587546361,62.278024079926666,1.3460120609187816,5.25484731612182,0.785944153759312,1.8477358544687235,628.3103,43.124588,10.0,1.3165799999999999,2.096,73.9,62.278024079926666,50,57.75,Q2
FINCABLES,799.25,-5.330174711282203,50.49407257655954,-3.478049419423384,1.671769335436844,1.3331781797073732,1.118065870386152,19.749197,2.2253003,10.0,0.00364,11.2959996,13.4,50.49407257655954,50,83.16,Q5 (Best)
FINPIPE,188.14999389648438,-12.97409965203326,38.30165558669189,-5.656119537463492,0.19921489512301882,0.5776154309315168,1.612847461420711,29.261274,1.9093769,10.0,0.03883,9.827,-8.5,38.30165558669189,50,62.475,Q2
FSL,356.25,-4.885859935759497,68.9655215104705,8.497028590792418,4.585601524653759,0.8733115634464298,2.2198500659420106,40.118244,5.9924307,10.0,0.63258,7.475999999999999,23.799999999999997,68.9655215104705,50,61.635000000000005,Q2
FIVESTAR,656.9000244140625,21.82863678457024,86.82598446675198,22.453166085593484,15.58887208341584,6.849848812847974,2.30243293377424,17.470745,2.8410172,17.645,1.2305599999999999,50.126000000000005,9.9,86.82598446675198,50,86.10000000000001,Q5 (Best)
FORTIS,1036.9000244140625,7.073523159135236,33.73358731422704,-1.613056229830861,-9.299839056437634,0.6335090992642736,1.7713941978101684,89.69723,8.779402,10.0,0.26993,10.731,16.6,33.73358731422704,50,50.400000000000006,Q1 (Worst)
GAIL,184.0800018310547,1.7297623297047013,57.28155339805825,4.223761136963835,0.5053652894373579,1.1662146258635437,1.2326573170138526,11.09584,1.3730961,12.713,0.25373,7.572999599999999,4.9,57.28155339805825,50,90.3,Q5 (Best)
GVT&D,3204.39990234375,7.317726887913784,60.204189733351754,1.859563298769185,16.974369008665146,1.336361850409329,2.07781705855288,107.63856,46.294983,10.0,0.01949,16.402,38.800000000000004,60.204189733351754,50,65.625,Q3
GMRAIRPORT,93.41999816894531,1.7979749223446992,66.45159067400868,5.3213093383276195,0.2663752304526429,1.1445635472526017,1.2766461916006495,20.0,-38.555508,10.0,0.5,-4.1259999999999994,33.4,66.45159067400868,50,85.78500000000001,Q5 (Best)
GRSE,2565.5,-2.318759694188386,42.69048788823856,-6.518725721822369,-11.216089258718654,0.33675514033982684,2.6680513862789175,52.550186,14.135453,10.0,0.0046500000000000005,10.424,29.7,42.69048788823856,50,42.525,Q1 (Worst)
GICRE,379.1000061035156,4.034031957532662,44.25451185695605,-0.5117390767409196,-1.2337720465921613,0.3380158851590146,1.2573509023525393,7.768443,0.6920435,9.171999999999999,0.5,16.699,13.200000000000001,44.25451185695605,50,77.5215,Q4
GILLETTE,8860.0,-10.865191146881289,21.02115915363386,-5.9447983014862,-18.00958990416615,2.1797257921527606,1.395870377825535,53.991467,24.835806,10.0,4e-05,19.323,3.6999999999999997,21.02115915363386,50,40.425000000000004,Q1 (Worst)
GLAND,1975.0,-2.0580213240763703,61.13244217329648,1.8251198628401941,2.9042375713396975,0.9601404266554968,1.1322396913840922,42.30934,3.5559318,10.0,0.03428,13.465,7.3999999999999995,61.13244217329648,50,71.4,Q4
GLAXO,2675.10009765625,-2.914270433819671,36.93695827616136,-2.0934725377766576,-9.544630850990835,0.9336095383331495,1.613894604012365,47.735546,23.224379,10.0,0.0051,25.41,-1.2,36.93695827616136,50,46.830000000000005,Q1 (Worst)
GLENMARK,1897.4000244140625,-9.89260156480254,46.78271081288847,-3.7439087147875876,7.983164055509519,0.8956969406972757,1.4808365925075377,71.14361,6.23126,10.0,0.27943,5.6009997,0.6,46.78271081288847,50,55.86000000000001,Q2
MEDANTA,1284.0,-6.119759754334938,35.252352074941484,-6.023570657024694,-7.010518563561755,0.722275440576792,1.8112033291378078,64.42549,10.198165,10.0,0.21187999999999999,13.831,19.7,35.252352074941484,50,42.525,Q1 (Worst)
GODIGIT,362.6499938964844,3.0255664478648794,53.83706870088188,3.5846865393250065,0.8938908130075314,1.5899426206882599,1.393088855771091,68.81404,7.130779,10.438,0.07443,5.012,11.4,53.83706870088188,50,70.03500000000001,Q4
GPIL,281.6000061035156,8.112260446034432,84.31275748581758,14.555364784488697,3.0819069699258117,1.0134975237373267,2.491258070280395,23.291977,3.5180652,10.0,0.06255,13.836001000000001,-1.4000000000000001,84.31275748581758,50,80.325,Q5 (Best)
GODFRYPHLP,3110.0,-10.913778287023776,36.72856331213844,-10.03240117824264,-19.159911095976966,0.2199244951142705,3.847701805739117,36.480938,9.219267,10.0,0.03407,19.966998999999998,27.0,36.72856331213844,50,43.575,Q1 (Worst)
GODREJAGRO,657.9000244140625,-9.242653847909052,42.47344909064708,-2.4683068238400763,2.717926375942735,0.5955823851357696,1.391853426416823,27.78294,5.3128004,10.0,0.5364,4.723,11.1,42.47344909064708,50,62.790000000000006,Q2
GODREJCP,1180.0,-4.715764152354077,73.47354037267081,2.8232855614622867,6.782299834948205,1.5277914190053605,1.4105947493434454,66.32939,9.924473,14.976,0.33818,12.267,4.3,73.47354037267081,50,74.655,Q4
GODREJIND,1122.0999755859375,-7.813011781209715,79.62960232818024,-0.38175148569992484,7.074811099190189,1.0802191751996024,1.899692057675923,37.478287,3.7222924,10.0,1.7841900000000002,4.7010000000000005,8.7,79.62960232818024,50,63.839999999999996,Q3
GODREJPROP,2313.5,10.821033329006259,75.84726702341885,12.496960855823,6.078337691225954,0.6763466486548085,1.7392192626127627,45.95749,4.024794,10.0,0.71934,32.044998,-41.199999999999996,75.84726702341885,50,67.935,Q3
GRANULES,572.75,5.4496868738741675,56.9610210015402,3.627643812220217,-1.6393391513752231,0.3896229030989315,1.699871900592132,29.01469,3.7387722,10.0,0.39153,10.628,2.6,56.9610210015402,50,68.25,Q3
GRAPHITE,620.7000122070312,9.770978655452044,77.38881939612351,9.36481817588385,6.987900284893092,3.468679023559554,1.7482182533393824,33.770405,2.0673668,10.0,0.02943,14.380999,-8.7,77.38881939612351,50,80.85000000000001,Q5 (Best)
GRASIM,2904.199951171875,0.8823086672549403,63.59446889393505,3.448032065090255,6.909960031003642,1.0940381730140805,1.047926494994452,48.282623,2.0208795,10.0,1.18847,2.6300002,18.5,63.59446889393505,50,67.2,Q3
GRAVITA,1797.0,6.983393001011184,70.93996970111806,16.40108454226797,19.558334049183934,2.9107542047163197,2.0487449181924062,35.457775,5.7916737,22.555,0.1962,8.818,11.700000000000001,70.93996970111806,50,79.8,Q5 (Best)
GESHIP,1087.300048828125,2.609354388431377,63.248985811530694,2.4256981598207403,4.416880927705668,1.6355880696333829,1.6621854531175613,7.6355343,1.088639,10.0,0.15169,40.608,-20.3,63.248985811530694,50,83.89500000000001,Q5 (Best)
FLUOROCHEM,3732.10009765625,0.5775483372120128,54.23903939206281,2.437352060988985,-3.137606799942885,0.4540617648211754,1.80741775129686,66.01981,5.6515718,10.0,0.28497,12.845998999999999,9.0,54.23903939206281,50,58.17,Q2
GUJGASLTD,410.79998779296875,-6.30631169899625,33.367867192643914,-4.874381848567377,-0.9469436123948505,1.4259561633298858,1.2194339420014497,24.717207,3.332549,10.0,0.017669999999999998,7.199,-13.0,33.367867192643914,50,62.160000000000004,Q2
GMDCLTD,599.0,8.504666831844686,50.875621656020925,-1.915836249085397,-2.9378587465119885,0.4397530395976325,3.564627467783356,28.632887,2.968256,10.0,0.01972,24.066000000000003,-10.5,50.875621656020925,50,64.05,Q3
GNFC,506.79998779296875,-1.821004299064691,57.779795623681,2.0847971258829014,1.2656103906117557,0.6153393616589491,1.3845224467068251,13.22547,0.8690269,10.0,0.01236,7.521,-20.8,57.779795623681,50,89.67000000000002,Q5 (Best)
GPPL,165.60000610351562,3.8439862268068223,57.73369686235596,1.5514801408371102,0.4802896721697063,1.9239959320520357,1.615768184536952,20.444445,3.4314845,10.0,0.02711,39.465,1.7999999999999998,57.73369686235596,50,79.275,Q5 (Best)
GSPL,311.20001220703125,-1.2220205475670307,37.948763962414944,-3.052955698744159,-0.9653521732280552,0.4042616497055076,1.3620590041560119,16.722193,1.5094854,10.0,0.00888,6.273,-13.100000000000001,37.948763962414944,50,70.56,Q4
HEG,585.5,12.867469879518072,76.97018424191552,12.574510187273846,8.250210179339005,3.2327913417074363,1.8628607874722518,57.289627,2.5369163,10.0,0.13195,8.927,8.0,76.97018424191552,50,73.5,Q4
HBLENGINE,993.5,15.745328625634865,67.67211406194752,15.570286952201235,4.30517513178863,0.4067772997958688,2.9025100007758975,81.10204,18.145788,10.0,0.05012,16.599000999999998,15.7,67.67211406194752,50,62.475,Q2
HCLTECH,1539.199951171875,3.8618957831371445,66.77366199507037,9.437052712304588,4.796992511239136,0.7481951899932815,1.2066720583433315,24.595716,519.1231,24.326,0.09494999999999999,13.889000000000001,5.800000000000001,66.77366199507037,50,89.775,Q5 (Best)
HDFCAMC,5397.5,-7.735042735042735,35.91074208614427,-4.654654654654655,-29.189377367538235,1.9569265751501546,1.5071941196918677,42.16138,14.925931,37.780997,0.5,62.72,6.2,35.91074208614427,50,51.87000000000001,Q1 (Worst)
HDFCBANK,991.8499755859375,1.530346074138126,58.834020539201234,1.8901806100129759,-0.8863358079202577,1.173306595959359,0.7192864678188076,22.676039,2.8012109,10.8430006,0.5,26.962999,65.4,58.834020539201234,50,77.07000000000001,Q4
HDFCLIFE,735.7000122070312,-6.2324706730188035,45.305080251471864,-3.5842967070930767,-0.1655632084822951,0.8538377971381935,1.1018280102689688,83.79272,9.34329,11.630999000000001,0.13848000000000002,2.059,-27.1,45.305080251471864,50,52.92000000000001,Q1 (Worst)
HFCL,77.19000244140625,-0.5795942191908164,51.95979652896946,3.6942502818489293,-0.18084766452664924,0.9563088470321262,2.104488083945596,350.7273,2.696488,0.759,0.41391,0.74699996,-4.6,51.95979652896946,50,53.550000000000004,Q1 (Worst)
HAPPSTMNDS,512.5999755859375,-10.79788500686028,65.34264007046602,-2.212902775842048,4.115321470608846,0.8701367171160717,1.2893826272048448,39.6136,4.737873,12.388,0.5,8.88,35.8,65.34264007046602,50,75.60000000000001,Q4
HAVELLS,1495.0999755859375,-6.222170871480783,57.462679150841986,-0.17359789481886206,4.101422148177027,0.8875008499630016,1.1829389328370905,64.16738,10.806649,17.709999,0.03292,6.751,5.3,57.462679150841986,50,70.35000000000001,Q4
HEROMOTOCO,5540.0,3.165735567970205,48.21428571428572,-0.7435277255218131,-21.409795298387877,0.43076383230666804,1.4757516498511738,22.01033,5.749572,10.0,0.036070000000000005,12.458,-4.7,48.21428571428572,50,66.15,Q3
HSCL,477.1499938964844,1.5536847287728763,57.43131948720654,4.454905132952558,1.7605157445330666,1.0216437310294122,1.6144095970683452,36.23007,5.794875,17.351,0.21091000000000001,14.693000000000001,-5.800000000000001,57.43131948720654,50,76.65,Q4
HINDALCO,850.9500122070312,13.437310472888806,77.77778244353985,9.559675400160607,5.555779658723232,1.0924899130618229,1.3143772724647023,11.176124,1.527365,14.729999,0.5305599999999999,6.8909995,12.7,77.77778244353985,50,93.34500000000001,Q5 (Best)
HAL,4689.5,-3.4446510339180954,43.16125001045379,-3.213493540744354,-26.001995238222086,0.8139600190730409,1.1551372984879855,37.672718,8.965339,10.0,0.00147,26.423000000000002,10.8,43.16125001045379,50,57.96000000000001,Q2
HINDCOPPER,341.1499938964844,21.63510978417684,50.19898020260623,0.946880181644375,-3.081795648339005,0.5760161189710693,2.8283843949905347,67.68849,12.369919,10.0,0.06258,23.211001,4.6,50.19898020260623,50,52.5,Q1 (Worst)
HINDPETRO,483.3500061035156,18.294174959229608,67.16737972572167,5.928121638000118,1.655639064953867,1.613755161469372,1.5083593235552146,7.3850274,1.8076187,27.104,1.1090900000000001,3.241,0.8999999999999999,67.16737972572167,50,84.0,Q5 (Best)
HINDUNILVR,2460.699951171875,-4.874752407453217,44.13590158026753,-3.190656074369048,-8.531219714327406,1.0073783393728495,1.0985939762552832,53.08954,11.865485,21.819,0.03611,16.950001,2.0,44.13590158026753,50,60.06,Q2
HINDZINC,480.5,5.639220303900997,34.77205519503407,-2.238046795523906,-3.764050528350227,0.7360354892347515,1.7550675254867623,19.204636,14.821099,99.113,0.88173,31.818999999999996,3.5000000000000004,34.77205519503407,50,69.09000000000002,Q3
POWERINDIA,17800.0,-8.147995252593013,50.222929936305725,-2.2139207822886338,134.13877644385713,0.8828612309962374,1.9276187158321734,151.70885,18.826935,10.0,0.02099,7.728,11.4,50.222929936305725,50,59.43,Q2
HOMEFIRST,1254.4000244140625,-1.9003619055074361,56.51522395530841,2.099955179945415,1.7333949683066088,0.7008775115961301,2.037987716207286,28.600092,4.48048,10.0,3.80228,48.665002,38.7,56.51522395530841,50,61.32,Q2
HONASA,281.1000061035156,-7.866273195634477,47.139584904606274,-4.969568051416447,0.5674616926066651,0.6469383058446034,1.7322111043868111,124.933334,7.7291102,10.0,0.11561,3.4979999999999998,7.3999999999999995,47.139584904606274,50,53.760000000000005,Q1 (Worst)
HONAUT,36725.0,-2.327127659574468,59.34426229508197,3.450704225352113,75.12658568436446,0.6939470986073499,1.1716956828805063,63.2895,8.0408325,10.0,0.024990000000000002,11.597,23.200000000000003,59.34426229508197,50,66.15,Q3
HUDCO,237.52000427246094,6.496886325817942,59.08046550439972,2.8625873740940113,0.7687030894017925,1.5010055162580833,1.7214086691967587,17.10007,2.64287,10.0,5.9715300000000004,64.22099999999999,42.5,59.08046550439972,50,75.495,Q4
HYUNDAI,2414.0,-11.27609685835851,53.542018120055715,-2.692681695958522,12.075745054299738,1.5567038004299352,2.229293508523339,34.372772,11.171995,36.782002000000006,0.048920000000000005,8.3380006,1.2,53.542018120055715,50,72.03,Q4
ICICIBANK,1346.300048828125,-5.303503195705927,41.38470073070624,-1.2542155845483733,-3.5419849076923056,1.4414425040347365,0.8366942162269566,18.227728,2.866603,17.599002,0.5,27.915,7.9,41.38470073070624,50,81.06,Q5 (Best)
ICICIGI,2006.9000244140625,6.778788174795711,75.1958135931383,4.549839555461156,2.5613969657096405,0.6853291296703533,1.563662657930377,35.824707,6.0062375,17.802,0.5,10.932,12.6,75.1958135931383,50,89.5965,Q5 (Best)
ICICIPRULI,600.0,-0.8264462809917356,54.96896117066144,-0.07494582361272212,0.4761836666547714,1.1452562050470088,0.9493558436497223,66.74082,6.809515,10.761999999999999,0.20448,2.261,-52.400000000000006,54.96896117066144,50,66.36,Q3
IDBI,101.9000015258789,10.197902217681055,65.70082069137031,9.735085996240679,0.9469670320371031,4.322379446331292,2.224574173703658,11.793982,1.6103035,15.128,0.5,51.89,29.799999999999997,65.70082069137031,50,94.5,Q5 (Best)
IDFCFIRSTB,82.05000305175781,14.037535138161502,76.83398801782549,15.417087183088737,0.6307391401507174,1.8871443428009052,1.5208282018585726,44.836067,1.7513715,3.4410000000000003,0.5,6.607,16.1,76.83398801782549,50,65.31,Q3
IFCI,57.4900016784668,-2.9376969056512587,54.513902226343035,0.052214748472295375,0.14382783904567936,1.6084877742357135,1.980944425336641,47.12295,1.7281392,10.0,0.24627,20.111,8.0,54.513902226343035,50,71.925,Q4
IIFL,542.6500244140625,20.723031015364292,72.80387548199818,15.580409885849308,3.6584528042383866,2.679051339194529,1.9947548283363807,27.214144,1.7771295,7.253,4.011340000000001,14.35,19.8,72.80387548199818,50,69.3,Q3
INOXINDIA,1197.199951171875,-4.7270432570528245,51.9750343877791,-0.6885150417357943,-0.29017061429799273,0.926050450324447,1.85855479260673,46.475155,12.437149,10.0,0.0495,17.381,14.6,51.9750343877791,50,56.7,Q2
IRB,45.20000076293945,2.517579057632211,77.75279415571836,7.8758928803913095,0.2611746350961341,0.7378634121930151,1.3009372700524109,4.1697416,1.3986014,10.0,1.03898,92.484003,0.7000000000000001,77.75279415571836,50,71.925,Q4
IRCON,169.66000366210938,-8.735874538768407,39.29471361913767,-1.6577791209851596,-0.18949868429345407,0.5916178382604641,1.9953402208403717,23.870604,2.525257,10.0,0.6757599999999999,6.511,-21.9,39.29471361913767,50,63.21000000000001,Q2
ITC,413.8500061035156,0.5588673013650786,66.55329261094107,3.26887239014738,1.0153983388292769,0.956311496602925,0.8636168169433278,25.70497,7.298041,27.811000000000003,0.00507,44.597998,-6.0,66.55329261094107,50,85.05,Q5 (Best)
ITI,326.3500061035156,3.0633230361603188,37.45549287315802,2.803589086233857,-1.7400079487553208,0.1912852700313185,2.566776538222164,20.0,19.311794,10.0,0.9115000000000001,-5.208,-4.2,37.45549287315802,50,60.480000000000004,Q2
INDGN,536.8499755859375,-8.379560644798731,44.096503321218194,-6.128702103839804,-0.15849991096886917,0.6919262299708779,1.4493804850567076,29.018917,4.4900637,17.062001,0.04257,14.66,17.1,44.096503321218194,50,66.675,Q3
INDIACEM,403.54998779296875,1.0517044260078081,62.99764435474188,2.4888857886904763,1.1956095931177846,1.5474909873615343,1.6835791858164177,384.33334,1.2605383,0.415,0.13307,0.30399999,8.3,62.99764435474188,50,70.245,Q4
INDIAMART,2465.39990234375,-2.2830003034581847,59.478594624062076,3.762622152514731,17.886665559911975,0.7862988697517289,1.330270400025464,27.555603,6.9216256,26.790999999999997,0.01325,36.525999999999996,12.5,59.478594624062076,50,82.95,Q5 (Best)
