date,symbol,score,hybrid_fundamental_quality,hybrid_momentum_technical,hybrid_volume_strength,hybrid_multi_timeframe,hybrid_ml_signal,hybrid_risk_adjustment,hybrid_growth,hybrid_value,current_price,regime,return_7d,return_30d,data_source
2026-03-24,COFORGE,39.31,71.8,28.6,15.0,75.7,50.0,36.1,,,1110.1,BEAR,1.2881722367354458,16.45797675885056,reports_pairwise
2026-03-24,JUBLFOOD,36.745,30.6,16.1,11.9,62.1,50.0,48.0,,,448.6,BEAR,-1.8724921979491826,5.19393669193044,reports_pairwise
2026-03-24,DIXON,38.68000000000001,79.6,37.7,7.5,69.9,50.0,34.1,,,10174.0,BEAR,-2.6538234715942597,10.723412620404954,reports_pairwise
2026-03-24,LODHA,38.255,81.8,11.2,61.3,72.7,50.0,33.3,,,726.4,BEAR,-6.848843612334803,20.55341409691631,reports_pairwise
2026-03-24,VMM,38.085,52.8,25.4,20.9,84.7,50.0,40.4,,,106.93,BEAR,-2.0480688300757612,15.299728794538481,reports_pairwise
2026-03-24,KPITTECH,37.73,86.8,24.0,12.0,68.9,50.0,32.6,,,665.0,BEAR,-2.8120300751879768,11.984962406015045,reports_pairwise
2026-03-24,TRENT,37.05500000000001,68.7,16.8,20.0,70.7,50.0,34.4,,,3365.6,BEAR,-1.6044687425719042,30.45222248633231,reports_pairwise
2026-03-24,ATGL,36.735,56.1,45.3,0.0,53.5,50.0,32.6,,,521.9,BEAR,-1.2071278022609608,17.771603755508718,reports_pairwise
2026-03-24,BDL,36.5235,60.7,23.1,21.4,64.9,50.0,31.1,,,1174.1,BEAR,-5.544672515117956,17.110978621923184,reports_pairwise
2026-03-24,KALYANKJIL,36.42,58.6,25.1,12.9,64.7,50.0,35.8,,,371.7,BEAR,1.9639494215765434,11.67608286252355,reports_pairwise
2026-03-24,IDEA,35.73,79.9,18.3,12.6,67.7,50.0,30.4,,,8.88,BEAR,-2.3648648648648742,7.545045045045043,reports_pairwise
2026-03-24,RVNL,35.35850000000001,55.9,20.6,10.5,73.0,50.0,31.6,,,258.45,BEAR,-1.702456954923574,15.63551944283228,reports_pairwise
2026-03-24,ADANIGREEN,35.20500000000001,61.2,24.4,15.0,57.0,50.0,39.4,,,839.55,BEAR,-2.364361860520506,36.97814305282592,reports_pairwise
2026-03-24,GODREJPROP,35.08000000000001,58.2,19.7,15.6,60.7,50.0,39.3,,,1540.5,BEAR,-4.459591041869526,17.16975008114249,reports_pairwise
2026-03-24,PRESTIGE,35.105,39.1,18.1,11.1,71.2,50.0,45.1,,,1201.5,BEAR,-6.533499791926759,16.74573449854349,reports_pairwise
2026-03-24,COCHINSHIP,34.9085,60.8,21.4,25.1,69.3,50.0,27.1,,,1305.1,BEAR,-7.1258907363420425,19.293540724848686,reports_pairwise
2026-03-24,SJVN,33.62,34.3,26.2,11.6,62.2,50.0,42.1,,,66.93,BEAR,-3.466308083071877,14.7616913192888,reports_pairwise
2026-03-24,SWIGGY,32.45,49.6,21.0,48.2,67.2,50.0,28.9,,,275.75,BEAR,-5.548504079782416,2.9193109700816,reports_pairwise
2026-03-24,ABFRL,24.97,44.4,20.9,30.1,63.5,50.0,12.0,,,58.13,BEAR,-5.2124548425941875,10.872183038018235,reports_pairwise
2026-03-24,OLAELEC,21.68,34.6,30.1,16.7,67.7,50.0,7.8,,,23.25,BEAR,1.3763440860215066,61.16129032258064,reports_pairwise
2026-03-25,LUPIN,69.63160009765625,86.3,51.2,31.9,79.3,50.0,77.1,,,2347.6,BEAR,-1.0478786846140702,-1.5377406713239015,reports_pairwise
2026-03-25,COALINDIA,66.97200012207031,90.6,43.7,15.0,66.5,50.0,75.9,,,443.7,BEAR,3.1552851025467663,-0.12395762902862552,reports_pairwise
2026-03-25,SUNPHARMA,65.20560009765624,73.5,47.1,8.2,71.9,50.0,79.0,,,1795.4,BEAR,-1.2309234710928003,-7.251865879469759,reports_pairwise
2026-03-25,DRREDDY,64.39960009765625,80.4,39.8,15.5,73.1,50.0,76.1,,,1300.7,BEAR,-3.1905896824786653,-6.158222495579314,reports_pairwise
2026-03-25,TORNTPHARM,63.72460009765625,69.4,35.3,7.5,81.9,50.0,79.1,,,4297.5,BEAR,-1.7219313554392088,-3.764979639325193,reports_pairwise
2026-03-25,RELIANCE,62.68960009765625,75.0,49.1,20.7,60.1,50.0,72.9,,,1413.1,BEAR,-4.550279527280445,-4.2318307267709265,reports_pairwise
2026-03-25,AUROPHARMA,69.88360009765626,79.5,70.2,27.7,81.8,50.0,71.6,,,1307.8,BEAR,0.71111790793699,6.415354029668152,reports_pairwise
2026-03-25,ICICIBANK,57.91980009765626,87.0,21.2,10.3,60.3,50.0,72.2,,,1259.7,BEAR,-3.3658807652615774,10.216718266253872,reports_pairwise
2026-03-25,NTPC,58.64260009765626,65.7,39.6,8.0,81.9,50.0,79.8,,,378.4,BEAR,-1.1627906976744127,4.704016913319242,reports_pairwise
2026-03-25,ONGC,62.14460009765625,70.6,34.7,19.5,69.6,50.0,73.4,,,270.2,BEAR,5.62546262028127,4.774241302738725,reports_pairwise
2026-03-25,SBIN,59.47380009765625,87.2,16.0,15.0,57.5,50.0,71.4,,,1060.6,BEAR,-6.750895719404102,4.832170469545541,reports_pairwise
2026-03-25,APOLLOHOSP,58.92760009765625,54.7,35.8,11.8,71.0,50.0,76.3,,,7580.5,BEAR,-2.5789855550425433,2.156849812017677,reports_pairwise
2026-03-25,ABB,63.33740009765625,75.4,49.2,3.5,87.9,50.0,70.2,,,6212.5,BEAR,-3.2273641851106643,16.780684104627767,reports_pairwise
2026-03-25,PIDILITIND,57.34060009765626,70.5,25.9,24.6,64.6,50.0,73.2,,,1362.8,BEAR,-5.195186380980331,3.302025242148518,reports_pairwise
2026-03-25,ZYDUSLIFE,59.67160009765625,81.2,40.1,9.6,67.3,50.0,69.0,,,903.7,BEAR,-2.130131680867544,2.755339161226068,reports_pairwise
2026-03-25,ALKEM,59.57560009765625,82.7,38.1,3.3,52.1,50.0,73.9,,,5435.5,BEAR,-2.2077085824671143,4.801766166865973,reports_pairwise
2026-03-25,HDFCBANK,55.46180009765625,83.8,16.9,18.4,62.0,50.0,66.0,,,782.3,BEAR,-4.940559887511182,3.764540457624958,reports_pairwise
2026-03-25,MARICO,55.60760009765626,72.6,26.7,17.4,64.5,50.0,77.9,,,753.75,BEAR,-1.7180762852404705,1.1608623548922055,reports_pairwise
2026-03-25,BHARTIARTL,54.68760009765625,65.6,30.2,9.6,71.4,50.0,71.2,,,1834.9,BEAR,-2.1091067633113547,1.0954275437353485,reports_pairwise
2026-03-25,LICI,57.74460009765625,93.0,21.6,24.8,66.5,50.0,63.7,,,781.1,BEAR,-6.599667136090138,5.50505697093842,reports_pairwise
2026-03-25,CUMMINSIND,60.19540009765625,74.9,36.5,19.0,80.4,50.0,71.7,,,4738.6,BEAR,-3.8682311231165363,7.972818976068866,reports_pairwise
2026-03-25,CIPLA,55.03960009765625,90.0,21.3,15.0,55.9,50.0,62.3,,,1244.4,BEAR,-1.2857602057216329,-0.9562841530054718,reports_pairwise
2026-03-25,KOTAKBANK,55.20980009765626,80.6,18.3,26.2,66.4,50.0,66.5,,,371.1,BEAR,-3.637833468067906,2.9776340609000145,reports_pairwise
2026-03-25,AXISBANK,56.37580009765625,87.9,18.8,10.6,51.9,50.0,69.0,,,1222.1,BEAR,-5.105965141968731,12.732182309140017,reports_pairwise
2026-03-25,HCLTECH,57.67160009765625,94.4,56.3,16.1,85.5,50.0,60.9,,,1381.3,BEAR,-2.0632737276478683,4.336494606530087,reports_pairwise
2026-03-25,ICICIGI,56.23780009765625,81.9,20.3,28.9,48.5,50.0,68.6,,,1770.3,BEAR,-3.2254420154775976,3.937185787719598,reports_pairwise
2026-03-25,ASIANPAINT,55.18160009765625,66.0,36.4,27.3,74.1,50.0,61.6,,,2270.2,BEAR,-4.167033741520567,12.042991806889265,reports_pairwise
2026-03-25,J&KBANK,61.47780009765626,70.3,46.9,15.0,81.2,50.0,59.8,,,118.07,BEAR,-5.683069365630553,6.7587050493417635,reports_pairwise
2026-03-25,FEDERALBNK,56.72380009765625,82.0,24.3,9.9,62.1,50.0,69.9,,,270.95,BEAR,-3.3216460601587015,9.152980254659536,reports_pairwise
2026-03-25,SBILIFE,52.73860009765626,63.9,20.6,13.4,45.5,50.0,73.4,,,1851.8,BEAR,-3.596500702019652,3.229290420131761,reports_pairwise
2026-03-25,GICRE,56.05380009765626,72.6,36.9,11.1,53.9,50.0,64.7,,,367.3,BEAR,-1.7696705690171521,8.140484617478894,reports_pairwise
2026-03-25,DMART,55.06740009765625,61.5,45.9,33.6,86.4,50.0,62.9,,,3910.8,BEAR,0.7185230643346606,17.351948450444908,reports_pairwise
2026-03-25,GLENMARK,60.15960009765625,57.9,49.5,5.1,83.0,50.0,67.1,,,2168.5,BEAR,-1.3142725386211667,2.9790177542079737,reports_pairwise
2026-03-25,TECHM,56.37360009765626,83.8,62.9,19.9,75.5,50.0,59.5,,,1408.5,BEAR,-2.023429179978701,6.5530706425275085,reports_pairwise
2026-03-25,POWERGRID,53.61560009765626,60.8,36.1,12.9,70.9,50.0,73.1,,,295.0,BEAR,0.423728813559322,8.2542372881356,reports_pairwise
2026-03-25,NESTLEIND,51.66260009765626,73.2,22.7,7.5,53.3,50.0,75.6,,,1204.1,BEAR,-1.9184453118511677,14.600116269412855,reports_pairwise
2026-03-25,ULTRACEMCO,53.09760009765625,59.6,22.3,22.1,65.1,50.0,69.2,,,11204.0,BEAR,-3.7754373438057836,7.452695465905033,reports_pairwise
2026-03-25,NMDC,58.77760009765625,87.7,35.4,12.2,55.9,50.0,65.4,,,77.85,BEAR,-0.7321772639691627,13.641618497109834,reports_pairwise
2026-03-25,ACC,51.72560009765625,76.6,18.3,20.8,70.0,50.0,55.0,,,1367.9,BEAR,-6.8133635499671055,5.124643614299284,reports_pairwise
2026-03-25,GRASIM,53.32360009765625,42.0,28.3,18.1,64.1,50.0,72.0,,,2647.8,BEAR,-2.7494523755570732,4.905959664627224,reports_pairwise
2026-03-25,SHREECEM,51.88660009765626,55.1,28.4,21.1,76.5,50.0,62.0,,,24230.0,BEAR,-3.8794882377218323,5.40652084193149,reports_pairwise
2026-03-25,OIL,58.92960009765625,76.2,39.8,16.0,60.3,50.0,65.1,,,471.4,BEAR,3.3305048790835907,-1.3258379295714893,reports_pairwise
2026-03-25,TATAPOWER,53.12860009765625,50.7,50.5,15.0,58.7,50.0,73.9,,,390.7,BEAR,-1.9068338878935216,11.607371384694144,reports_pairwise
2026-03-25,DIVISLAB,55.17160009765625,64.5,25.1,12.3,64.4,50.0,66.2,,,6014.5,BEAR,-1.3550586083631224,4.514090946878378,reports_pairwise
2026-03-25,INDIANB,58.35580009765626,85.7,27.6,10.1,66.8,50.0,66.0,,,909.05,BEAR,-5.929266817006764,1.3200594026731203,reports_pairwise
2026-03-25,ITC,50.13340009765626,93.6,21.7,21.0,65.8,50.0,57.9,,,295.7,BEAR,-1.8769022658099463,4.717619208657419,reports_pairwise
2026-03-25,HDFCLIFE,51.05980009765626,58.4,15.6,26.6,62.0,50.0,62.4,,,612.9,BEAR,-2.879751998694726,0.2121063795072717,reports_pairwise
2026-03-25,IRB,54.49940009765625,68.0,48.0,10.4,73.7,50.0,58.8,,,41.13,BEAR,-45.97617310965233,-46.94869924629225,reports_pairwise
2026-03-25,BRITANNIA,50.40140009765625,65.3,21.1,15.2,45.9,50.0,74.0,,,5647.0,BEAR,-3.1432619089782183,3.3734726403400037,reports_pairwise
2026-03-25,HINDUNILVR,49.43940009765626,72.2,21.2,20.2,62.0,50.0,66.1,,,2134.8,BEAR,-3.9207419898819684,8.239647742177235,reports_pairwise
2026-03-25,ASTRAL,56.70540009765625,60.4,37.2,15.1,83.3,50.0,66.9,,,1646.6,BEAR,-2.1377383699744823,-3.8928701566865,reports_pairwise
2026-03-25,PFC,55.60460009765625,56.4,36.2,11.4,65.5,50.0,65.1,,,403.45,BEAR,-4.696988474408227,16.76787706035445,reports_pairwise
2026-03-25,APLAPOLLO,52.98360009765626,68.8,23.3,4.7,63.5,50.0,66.6,,,1998.6,BEAR,-1.5260682477734415,5.403782647853498,reports_pairwise
2026-03-25,TITAN,49.72660009765626,50.0,26.3,16.1,53.9,50.0,75.8,,,4039.3,BEAR,-2.5870819201346764,10.9028792117446,reports_pairwise
2026-03-25,ICICIPRULI,50.52580009765625,56.8,11.2,23.7,65.0,50.0,62.8,,,540.6,BEAR,-5.151683314835372,1.757306696263411,reports_pairwise
2026-03-25,NHPC,51.88560009765625,41.3,56.3,1.9,81.9,50.0,66.0,,,77.2,BEAR,-3.976683937823844,7.033678756476674,reports_pairwise
2026-03-25,INFY,52.62160009765626,92.6,44.3,19.6,75.7,50.0,57.4,,,1279.1,BEAR,-1.7199593464154486,2.6659369869439558,reports_pairwise
2026-03-25,UNITDSPR,50.11260009765626,68.5,29.9,40.8,56.2,50.0,65.3,,,1311.6,BEAR,-6.419640134187239,3.9188777066178786,reports_pairwise
2026-03-25,CANBK,53.92380009765625,81.4,20.8,9.6,59.1,50.0,63.3,,,136.53,BEAR,-8.364462022998609,5.661759320295898,reports_pairwise
2026-03-25,BAJAJ-AUTO,50.41540009765626,79.5,23.3,12.0,48.1,50.0,69.7,,,9048.5,BEAR,-2.3705586561308505,8.227883074542742,reports_pairwise
2026-03-25,BAJAJFINSV,50.20380009765626,54.9,18.7,25.5,66.4,50.0,63.9,,,1746.2,BEAR,-6.1562249455961515,6.024510365364795,reports_pairwise
2026-03-25,EICHERMOT,50.29940009765626,84.2,19.9,5.5,56.2,50.0,68.0,,,6992.5,BEAR,-4.89095459420808,3.546657132642116,reports_pairwise
2026-03-25,PAGEIND,50.34960009765626,70.3,50.3,12.1,79.5,50.0,51.6,,,32635.0,BEAR,-2.7424544201011187,16.316837750880957,reports_pairwise
2026-03-25,PNB,52.83380009765625,77.4,18.2,13.4,58.6,50.0,62.4,,,110.07,BEAR,-7.622422095030423,3.6703915690015507,reports_pairwise
2026-03-25,NATIONALUM,54.91360009765626,94.0,42.7,4.8,72.0,50.0,49.4,,,367.3,BEAR,6.139395589436432,15.151102640892997,reports_pairwise
2026-03-25,LICHSGFIN,50.71980009765625,46.7,27.9,32.9,63.6,50.0,60.0,,,496.3,BEAR,1.0175297199274655,13.872657666733822,reports_pairwise
2026-03-25,MARUTI,48.94060009765626,84.6,17.5,9.3,63.3,50.0,59.8,,,12711.0,BEAR,-3.0210054283691288,5.900401227283456,reports_pairwise
2026-03-25,TCS,48.37160009765626,92.4,20.5,29.7,71.8,50.0,53.9,,,2377.4,BEAR,0.1219819971397363,9.804828804576424,reports_pairwise
2026-03-25,AUBANK,54.03980009765626,78.2,24.0,15.0,63.4,50.0,64.3,,,910.4,BEAR,-7.540641476274162,14.004833040421804,reports_pairwise
2026-03-25,BANKBARODA,51.90580009765625,77.7,16.8,16.5,44.6,50.0,64.1,,,272.7,BEAR,-8.214154748808205,4.16208287495417,reports_pairwise
2026-03-25,MAHABANK,53.99980009765626,84.4,23.3,11.9,64.1,50.0,58.6,,,65.51,BEAR,-5.0221340253396525,22.39352770569379,reports_pairwise
2026-03-25,AMBUJACEM,49.61960009765625,75.9,18.5,25.8,70.0,50.0,53.2,,,421.8,BEAR,-4.101469890943578,8.167377904220006,reports_pairwise
2026-03-25,SRF,52.45330009765625,59.9,42.9,24.4,84.9,50.0,57.5,,,2568.1,BEAR,-5.124411043183674,-3.781005412561813,reports_pairwise
2026-03-25,BSE,53.67200012207032,75.0,54.1,10.4,75.5,50.0,48.7,,,2890.2,BEAR,-6.314441907134455,21.645560860840092,reports_pairwise
2026-03-25,BEL,51.60200012207032,75.4,23.6,19.9,58.8,50.0,66.5,,,413.45,BEAR,-2.1526182126012765,9.20304752690773,reports_pairwise
2026-03-25,HAVELLS,48.14540009765625,66.3,20.3,18.1,53.7,50.0,61.8,,,1268.4,BEAR,-6.362346263008519,4.76190476190475,reports_pairwise
2026-03-25,HDFCAMC,52.57780009765625,87.4,22.6,16.4,57.2,50.0,59.5,,,2386.3,BEAR,-5.808154884130258,17.085027029292203,reports_pairwise
2026-03-25,LT,49.63230009765626,65.0,21.1,17.8,68.9,50.0,63.9,,,3649.3,BEAR,-3.2855616145562183,11.676211876250237,reports_pairwise
2026-03-25,IRCTC,47.54340009765625,89.0,20.4,20.7,70.4,50.0,53.0,,,523.75,BEAR,-4.52505966587112,7.150357995226739,reports_pairwise
2026-03-25,PERSISTENT,53.16360009765626,78.4,63.5,18.4,89.8,50.0,50.8,,,4928.8,BEAR,-1.4547151436455084,8.137883460477184,reports_pairwise
2026-03-25,BIOCON,51.84960009765626,44.6,34.0,7.5,63.0,50.0,66.9,,,379.65,BEAR,-4.7148689582510155,-4.780719083366253,reports_pairwise
2026-03-25,INDUSTOWER,51.71360009765625,83.5,24.4,16.0,55.0,50.0,65.0,,,427.85,BEAR,-1.9983639125861892,-3.0618207315648056,reports_pairwise
2026-03-25,PIIND,49.46660009765626,79.7,25.3,20.8,64.3,50.0,52.2,,,2905.4,BEAR,-6.092104357403456,3.9891237006952602,reports_pairwise
2026-03-25,TATACONSUM,47.47860009765625,54.4,20.5,20.9,55.1,50.0,70.6,,,1056.1,BEAR,-3.09629769908152,8.133699460278391,reports_pairwise
2026-03-25,DABUR,47.41540009765625,71.4,14.7,26.9,54.2,50.0,61.7,,,431.0,BEAR,-4.582366589327147,4.872389791183294,reports_pairwise
2026-03-25,HEROMOTOCO,50.99140009765625,89.0,31.0,7.5,54.4,50.0,62.0,,,5289.5,BEAR,-3.592021930239153,-0.576614046696285,reports_pairwise
2026-03-25,ADANIPOWER,52.70560009765626,81.0,63.9,4.7,75.2,50.0,50.5,,,153.65,BEAR,-0.9111617312072929,32.105434428896835,reports_pairwise
2026-03-25,HAL,50.88940009765626,92.8,23.2,12.2,67.4,50.0,54.0,,,3669.4,BEAR,-3.9488744753910745,18.776911756690453,reports_pairwise
2026-03-25,MFSL,47.45060009765626,48.1,14.9,16.9,38.3,50.0,67.2,,,1585.9,BEAR,-6.021817264644681,3.9662021565041847,reports_pairwise
2026-03-25,ABCAPITAL,52.16980009765625,69.5,24.9,40.1,61.3,50.0,60.1,,,314.7,BEAR,-6.5618048935494055,9.501112170320953,reports_pairwise
2026-03-25,ADANIPORTS,50.37540009765625,81.0,19.7,9.9,51.2,50.0,65.8,,,1375.9,BEAR,-3.881096009884446,15.858710662112058,reports_pairwise
2026-03-25,PETRONET,50.98660009765625,83.9,16.8,35.8,50.1,50.0,57.0,,,249.85,BEAR,-0.040024014408642915,11.178707224334593,reports_pairwise
2026-03-25,IOB,51.99180009765625,87.9,26.5,5.6,65.6,50.0,53.1,,,33.05,BEAR,-4.56883509833585,5.537065052950092,reports_pairwise
2026-03-25,WIPRO,48.32660009765625,85.1,30.2,5.1,71.7,50.0,54.9,,,189.05,BEAR,0.03173763554615301,8.44221105527637,reports_pairwise
2026-03-25,CGPOWER,51.85140009765626,74.7,32.2,11.1,66.1,50.0,58.6,,,692.25,BEAR,-4.680390032502705,16.32358252076562,reports_pairwise
2026-03-25,PATANJALI,47.63360009765626,70.6,28.6,25.4,72.7,50.0,57.5,,,485.1,BEAR,-4.875283446712024,-3.504432075860647,reports_pairwise
2026-03-25,COLPAL,46.87940009765626,81.5,13.2,20.7,64.1,50.0,56.5,,,1920.4,BEAR,-6.165382212039163,9.69589668818995,reports_pairwise
2026-03-25,IOC,47.48560009765626,57.3,11.2,10.9,56.1,50.0,56.6,,,140.52,BEAR,-2.9177341303729167,4.832052376885847,reports_pairwise
2026-03-25,POLYCAB,50.17630009765625,82.8,12.8,27.3,54.7,50.0,61.5,,,7145.0,BEAR,-4.10776766969909,11.343596920923723,reports_pairwise
2026-03-25,UPL,51.36460009765625,54.3,43.6,7.5,74.2,50.0,55.3,,,625.25,BEAR,-7.932826869252303,4.646141543382639,reports_pairwise
2026-03-25,GODREJCP,46.52540009765625,59.8,19.2,16.6,64.6,50.0,64.3,,,1039.6,BEAR,-4.203539823008843,8.21950750288573,reports_pairwise
2026-03-25,MRF,47.98960009765626,76.1,19.5,23.4,61.7,50.0,62.0,,,129970.0,BEAR,-2.7198584288682004,7.459413710856351,reports_pairwise
2026-03-25,UNIONBANK,51.14980009765625,80.5,23.0,11.5,65.7,50.0,55.9,,,180.32,BEAR,-6.815661047027502,6.133540372670809,reports_pairwise
2026-03-25,BAJFINANCE,49.51780009765626,58.8,21.8,16.3,71.0,50.0,59.7,,,882.75,BEAR,-8.292268479184372,6.35514018691589,reports_pairwise
2026-03-25,JSWSTEEL,48.76360009765625,45.3,24.5,7.6,47.9,50.0,67.8,,,1156.0,BEAR,-2.387543252595148,10.69204152249134,reports_pairwise
2026-03-25,MUTHOOTFIN,51.06460009765625,73.1,37.1,13.6,72.0,50.0,52.3,,,3320.2,BEAR,-3.9907234503945546,8.734413589542799,reports_pairwise
2026-03-25,HINDALCO,49.87200012207032,75.4,22.5,8.8,55.3,50.0,59.0,,,868.65,BEAR,2.359983883036896,17.613538249007078,reports_pairwise
2026-03-25,M&M,48.51660009765625,67.8,27.1,15.0,69.8,50.0,62.2,,,3128.1,BEAR,-5.146894280873374,3.810619865093836,reports_pairwise
2026-03-25,INDUSINDBK,49.98380009765625,74.0,16.6,21.3,50.9,50.0,62.6,,,818.4,BEAR,-7.196969696969695,4.643206256109482,reports_pairwise
2026-03-25,TVSMOTOR,47.39060009765626,50.0,28.0,15.0,56.7,50.0,69.5,,,3543.2,BEAR,-4.676563558365315,5.912734251524046,reports_pairwise
2026-03-25,JINDALSTEL,50.61560009765626,49.6,27.4,21.5,59.3,50.0,63.9,,,1143.0,BEAR,-2.2397200349956172,12.755905511811019,reports_pairwise
2026-03-25,SIEMENS,48.95630009765625,61.8,25.4,14.0,45.7,50.0,67.6,,,3101.3,BEAR,-4.598071776351864,20.00451423596555,reports_pairwise
2026-03-25,LTIM,48.22460009765626,87.9,29.5,59.6,68.4,50.0,52.2,,,4504.0,BEAR,0.0,0.0,reports_pairwise
2026-03-25,EXIDEIND,46.11740009765625,64.7,27.5,10.4,73.2,50.0,56.1,,,307.15,BEAR,-4.96500081393456,8.448640729285382,reports_pairwise
2026-03-25,OBEROIRLTY,48.76460009765626,80.5,44.8,7.3,73.6,50.0,55.5,,,1499.7,BEAR,-4.240848169633936,14.949656597986266,reports_pairwise
2026-03-25,PREMIERENE,49.85700000000001,78.8,83.2,18.7,87.9,50.0,42.5,,,916.9,BEAR,-3.435489148216818,8.594176027920174,reports_pairwise
2026-03-25,VEDL,49.90560009765625,68.1,27.8,12.4,60.6,50.0,58.2,,,669.65,BEAR,-1.0378555962069638,14.507578585828416,reports_pairwise
2026-03-25,BANDHANBNK,49.74780009765625,77.5,14.2,15.9,60.2,50.0,53.6,,,153.42,BEAR,-7.476209099204797,14.802502933124762,reports_pairwise
2026-03-25,TATASTEEL,49.69460009765626,56.7,34.1,10.5,64.6,50.0,61.4,,,196.65,BEAR,-1.9527078565980187,7.810831426392059,reports_pairwise
2026-03-25,APOLLOTYRE,47.57140009765625,66.0,28.0,6.7,72.8,50.0,59.0,,,419.65,BEAR,-2.57357321577504,5.313952102942931,reports_pairwise
2026-03-25,CONCOR,46.54740009765625,75.1,19.0,18.9,65.5,50.0,53.0,,,445.15,BEAR,-3.3359541727507507,13.265191508480289,reports_pairwise
2026-03-25,HUDCO,49.45980009765625,59.4,34.1,40.1,79.4,50.0,45.2,,,177.09,BEAR,-9.080128748094197,12.01084194477385,reports_pairwise
2026-03-25,RECLTD,48.58260009765626,57.5,30.9,10.3,58.0,50.0,54.8,,,327.7,BEAR,-4.897772352761676,16.981995727799827,reports_pairwise
2026-03-25,JIOFIN,47.52980009765625,50.0,31.4,12.0,67.4,50.0,52.8,,,237.35,BEAR,-4.866231303981454,-1.0954286918053484,reports_pairwise
2026-03-25,MANKIND,46.77360009765626,57.7,28.5,25.8,45.2,50.0,57.2,,,2024.0,BEAR,-1.2450592885375515,8.695652173913043,reports_pairwise
2026-03-25,BANKINDIA,49.14980009765625,75.1,19.3,8.6,58.3,50.0,57.0,,,149.5,BEAR,-6.749163879598664,0.22073578595318563,reports_pairwise
2026-03-25,BOSCHLTD,46.27140009765625,79.1,19.8,26.2,65.8,50.0,55.9,,,30390.0,BEAR,-5.067456400131622,25.370187561697925,reports_pairwise
2026-03-25,BPCL,47.32760009765625,68.4,11.2,27.3,63.1,50.0,50.1,,,284.55,BEAR,0.08785802143735723,11.772974872605868,reports_pairwise
2026-03-25,SUPREMEIND,48.65630009765626,63.4,32.0,12.9,68.7,50.0,57.7,,,3832.0,BEAR,-2.990605427974945,-4.316283924843426,reports_pairwise
2026-03-25,TIINDIA,48.84230009765626,55.2,46.8,15.0,79.6,50.0,51.8,,,2682.4,BEAR,-5.923799582463469,7.560393677303896,reports_pairwise
2026-03-25,YESBANK,48.68060009765625,73.1,19.0,24.7,62.7,50.0,55.5,,,18.47,BEAR,-6.280454791553872,7.038440714672446,reports_pairwise
2026-03-25,SUZLON,48.71730009765626,91.3,45.0,18.0,84.8,50.0,37.5,,,42.27,BEAR,-5.204636858291939,25.62100780695528,reports_pairwise
2026-03-25,BAJAJHLDNG,48.53780009765625,82.5,16.8,17.0,68.3,50.0,44.8,,,9554.0,BEAR,-7.5361105296211015,8.111785639522713,reports_pairwise
2026-03-25,SONACOMS,48.53260009765626,56.2,37.7,34.3,64.0,50.0,61.5,,,511.45,BEAR,-4.897839475999612,13.657248997947008,reports_pairwise
2026-03-25,ADANIENT,48.37560009765625,82.9,16.2,65.1,58.1,50.0,48.0,,,1886.6,BEAR,-4.892399024700517,17.99003498356833,reports_pairwise
2026-03-25,POLICYBZR,48.24160009765626,53.3,42.4,15.3,74.2,50.0,49.3,,,1468.3,BEAR,-3.323571477218549,10.549615201253157,reports_pairwise
2026-03-25,SAIL,48.29060009765625,65.7,31.8,10.6,56.2,50.0,57.8,,,151.71,BEAR,1.628106255355612,15.391206907916416,reports_pairwise
2026-03-25,SBICARD,46.12860009765625,52.9,25.1,22.6,73.7,50.0,51.5,,,700.2,BEAR,-7.983433304770078,-2.920594115966873,reports_pairwise
2026-03-25,OFSS,48.08560009765625,95.0,44.7,9.5,74.0,50.0,47.5,,,6599.0,BEAR,2.803455068949841,20.184876496438857,reports_pairwise
2026-03-25,ADANIENSOL,47.92560009765625,54.1,35.3,25.7,72.5,50.0,59.6,,,990.4,BEAR,-5.310985460420035,27.756462035541198,reports_pairwise
2026-03-25,GAIL,45.27760009765625,80.1,16.4,30.2,67.4,50.0,53.5,,,139.2,BEAR,0.20833333333334803,15.495689655172432,reports_pairwise
2026-03-25,IREDA,47.82180009765625,57.4,40.4,13.1,85.8,50.0,44.3,,,119.2,BEAR,-5.838926174496651,8.104026845637593,reports_pairwise
2026-03-25,BHARATFORG,47.75140009765625,47.6,23.9,12.5,74.9,50.0,63.2,,,1736.5,BEAR,-3.236395047509361,9.17362510797581,reports_pairwise
2026-03-25,BHEL,47.70340009765626,44.3,45.5,7.9,58.4,50.0,58.5,,,262.05,BEAR,-3.5489410417859233,26.926159129937034,reports_pairwise
2026-03-25,INDHOTEL,45.81940009765626,68.4,29.5,12.5,66.2,50.0,54.5,,,617.3,BEAR,-6.02624331767373,7.913494249149526,reports_pairwise
2026-03-25,CHOLAFIN,47.59580009765625,63.5,16.2,26.7,60.5,50.0,57.5,,,1473.8,BEAR,-7.857239788302345,7.830099063645006,reports_pairwise
2026-03-25,MAXHEALTH,46.13360009765626,55.9,19.4,15.0,65.0,50.0,56.5,,,988.2,BEAR,-3.0155838899008365,3.243270592997364,reports_pairwise
2026-03-25,TMPV,46.25200012207032,81.7,19.2,15.0,70.9,50.0,55.8,,,317.95,BEAR,-6.148765529171257,11.935838968391254,reports_pairwise
